bande_src,bande_dst,detecteur,delta_t
B03,B09,D09,2.03480515269621
B03,B09,D10,-2.06161816410167
B03,B09,D11,2.05346113439737
B03,B09,D12,-2.08722868360201
B03,B10,D01,0.351696267498482
B03,B10,D02,-0.332809954095865
B03,B10,D03,0.349245467601577
B03,B10,D04,-0.33123745139892
B03,B10,D05,0.348470978504338
B03,B10,D06,-0.326170384498255
B03,B10,D07,0.34689755729778
B03,B10,D08,-0.324929954098479
B03,B10,D09,0.351127411602647
B03,B10,D10,-0.327230890601641
B03,B10,D11,0.351918192594894
B03,B10,D12,-0.326403594001022
B03,B11,D01,0.976449757094088
B03,B11,D02,-0.964019208098762
B03,B11,D03,0.964952784401248
B03,B11,D04,-0.956026811203629
B03,B11,D05,0.960011938397656
B03,B11,D06,-0.947060587001033
B03,B11,D07,0.95769929040398
B03,B11,D08,-0.947858794301283
B03,B11,D09,0.963608032201591
B03,B11,D10,-0.954432474201894
B03,B11,D11,0.971713734499645
B03,B11,D12,-0.964659505101736
B03,B12,D01,1.59978715959733
B03,B12,D02,-1.59580267679848
B03,B12,D03,1.58071933239989
B03,B12,D04,-1.58057746449776
B03,B12,D05,1.57176932699804
B03,B12,D06,-1.56889066549775
B03,B12,D07,1.56796973400196
B03,B12,D08,-1.57034505290358
B03,B12,D09,1.57613436230167
B03,B12,D10,-1.58131095820136
B03,B12,D11,1.59002494029846
B03,B12,D12,-1.59932763189863
B04,B01,D01,1.32293903419486
B04,B01,D02,-1.31896138619777
B04,B01,D03,1.30586882300122
B04,B01,D04,-1.30501119170367
B04,B01,D05,1.29569437490136
B04,B01,D06,-1.29814553320466
B04,B01,D07,1.29473593029979
B04,B01,D08,-1.29953799729992
B04,B01,D09,1.29908235699986
B04,B01,D10,-1.30817858770024
B04,B01,D11,1.309983168896
B04,B01,D12,-1.32618918209482
B04,B02,D01,-1.00756266190001
B04,B02,D02,1.00920869840047
B04,B02,D03,-0.994666782200511
B04,B02,D04,0.998701907396026
B04,B02,D05,-0.987461836200964
B04,B02,D06,0.99371209279343
B04,B02,D07,-0.984884132703883
B04,B02,D08,0.994406946796516
B04,B02,D09,-0.989312362704368
B04,B02,D10,1.00138086749939
B04,B02,D11,-0.998882672902255
B04,B02,D12,1.01381124940235
B04,B03,D01,-0.482012892003695
B04,B03,D02,0.484830954403151
B04,B03,D03,-0.475372800501646
B04,B03,D04,0.480209010100225
B04,B03,D05,-0.472670772898709
B04,B03,D06,0.477962609598762
B04,B03,D07,-0.471814757904212
B04,B03,D08,0.478144409993547
B04,B03,D09,-0.472707909902965
B04,B03,D10,0.481561639302527
B04,B03,D11,-0.478894785403099
B04,B03,D12,0.486597230003099
B04,B05,D01,0.263897954297136
B04,B05,D02,-0.262763612401613
B04,B05,D03,0.26064656410017
