bande_src;bande_dst;detecteur;delta_t
B12;B05;D03;-0.850089214
B12;B05;D04;0.832438594
B12;B05;D05;-0.844825988
B12;B05;D06;0.825342142
B12;B05;D07;-0.843943999
B12;B05;D08;0.826951518
B12;B05;D09;-0.849523509
B12;B05;D10;0.82966943
B12;B05;D11;-0.856074651
B12;B05;D12;0.841222062
B12;B06;D01;-0.601923277
B12;B06;D02;0.574048741
B12;B06;D03;-0.593162984
B12;B06;D04;0.56912698
B12;B06;D05;-0.589642228
B12;B06;D06;0.564054444
B12;B06;D07;-0.589092598
B12;B06;D08;0.56442889
B12;B06;D09;-0.593385494
B12;B06;D10;0.565823281
B12;B06;D11;-0.598403718
B12;B06;D12;0.573741612
B12;B07;D01;-0.338417735
B12;B07;D02;0.310670721
B12;B07;D03;-0.333074356
B12;B07;D04;0.308304662
B12;B07;D05;-0.331593715
B12;B07;D06;0.304978665
B12;B07;D07;-0.331317073
B12;B07;D08;0.304541573
B12;B07;D09;-0.334554593
B12;B07;D10;0.303739188
B12;B07;D11;-0.336478122
B12;B07;D12;0.308287681
B12;B08;D01;-1.870129686
B12;B08;D02;1.848374699
B12;B08;D03;-1.843952905
B12;B08;D04;1.830170947
B12;B08;D05;-1.831745241
B12;B08;D06;1.819487463
B12;B08;D07;-1.829496885
B12;B08;D08;1.821154457
B12;B08;D09;-1.838212029
B12;B08;D10;1.830469269
B12;B08;D11;-1.855788253
B12;B08;D12;1.85479847
B12;B8A;D01;-0.078389093
B12;B8A;D02;0.045130919
B12;B8A;D03;-0.07592855
B12;B8A;D04;0.045245402
B12;B8A;D05;-0.076364259
B12;B8A;D06;0.042847847
B12;B8A;D07;-0.076812798
B12;B8A;D08;0.042241249
B12;B8A;D09;-0.079144938
B12;B8A;D10;0.039890963
B12;B8A;D11;-0.078775468
B12;B8A;D12;0.040793063
B12;B09;D01;0.463661063
B12;B09;D02;-0.48733707
B12;B09;D03;0.458982481
B12;B09;D04;-0.482058437
B12;B09;D05;0.45515578
B12;B09;D06;-0.481166628
B12;B09;D07;0.453775102
B12;B09;D08;-0.48235255
B12;B09;D09;0.453967947
B12;B09;D10;-0.488383314
B12;B09;D11;0.458403545
B12;B09;D12;-0.494634776
B12;B10;D01;-1.247665821
B12;B10;D02;1.260978171
B12;B10;D03;-1.232923796
B12;B10;D04;1.24769521
B12;B10;D05;-1.221865211
B12;B10;D06;1.241698553
B12;B10;D07;-1.22036518
B12;B10;D08;1.241570852
B12;B10;D09;-1.224524988
B12;B10;D10;1.248952811
B12;B10;D11;-1.23760644
B12;B10;D12;1.266053172
B12;B11;D01;-0.624124443
B12;B11;D02;0.630318097
B12;B11;D03;-0.615793738
B12;B11;D04;0.623378191
B12;B11;D05;-0.610605202
B12;B11;D06;0.620416112
B12;B11;D07;-0.610099338
B12;B11;D08;0.621000034
B12;B11;D09;-0.611823846
B12;B11;D10;0.625123269
B12;B11;D11;-0.617985523
B12;B11;D12;0.633971014
